code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,date
688399,硕世生物,9.922,95.5,88.88,97.0,88.56,86.88,3412020.0,25.5803,320956942.0,65.862,11.229,559821.0,127382.3885,2020-02-28
688398,赛特新材,-9.105,58.0,61.22,61.61,58.0,63.81,2475751.0,13.60218,147490780.0,80.556,11.229,464000.0,105566.612,2020-02-28
688396,华润微,13.782,47.8,39.51,50.35,39.51,42.01,101794608.0,42.9265,4699500399.0,104.848,7.747,5602046.2121,1133514.80264,2020-02-28
688389,普门科技,0.399,22.62,21.0,23.46,21.0,22.53,4490742.0,12.92233,101305913.0,107.714,12.708,955016.4,78608.58291,2020-02-28
688388,嘉元科技,-10.241,60.3,63.0,63.98,59.31,67.18,6032909.0,10.83558,368252516.0,59.118,5.654,1392182.28,335731.45374,2020-02-28
688369,致远互联,-5.189,77.11,77.0,82.99,75.66,81.33,4069640.0,23.04612,324427580.0,61.198,12.745,593666.674513,136166.089191,2020-02-28
688368,晶丰明源,-8.056,87.99,92.4,93.9,87.8,95.7,1009194.0,7.16996,91661363.0,49.994,12.642,542018.4,123848.5647,2020-02-28
688366,昊海生科,-6.562,86.15,89.0,90.85,86.1,92.2,943797.0,6.4369,83510533.0,33.263,3.633,1532137.2595,126315.7145,2020-02-28
688363,华熙生物,-1.706,86.4,85.51,89.88,85.05,87.9,3261895.0,7.143,285358851.0,0.0,17.384,4147200.0,394551.10368,2020-02-28
688358,祥生医疗,-5.648,65.99,67.98,71.86,65.16,69.94,1539934.0,8.38022,106135322.0,41.766,19.106,527920.0,121261.983388,2020-02-28
688357,建龙微纳,-7.413,51.58,54.0,54.89,51.3,55.71,1321467.0,10.05583,69976771.0,39.374,7.869,298235.56,67782.85119,2020-02-28
688333,铂力特,-10.277,55.0,58.29,59.59,54.07,61.3,2033754.0,10.70397,116632346.0,57.895,4.309,440000.0,104500.0,2020-02-28
688321,微芯生物,-5.661,53.83,55.4,56.4,53.6,57.06,2579387.0,5.99857,141640065.0,619.448,15.245,2207030.0,231469.0,2020-02-28
688310,迈得医疗,-3.72,32.61,33.37,34.0,32.61,33.87,1537261.0,8.08139,51575246.0,36.64,9.318,272619.6,62031.531162,2020-02-28
688300,联瑞新材,-8.165,54.21,56.3,58.66,53.86,59.03,1831847.0,9.37179,101581214.0,58.29,9.785,466061.8014,105961.056084,2020-02-28
688299,长阳科技,-7.801,24.7,25.79,26.58,24.6,26.79,8099368.0,12.52797,206464133.0,60.244,7.417,697944.38519,159686.241,2020-02-28
688298,东方生物,11.059,102.23,93.7,105.77,93.7,92.05,7957685.0,29.18895,790367368.0,140.041,40.243,1226760.0,278706.244741,2020-02-28
688288,鸿泉物联,-9.565,36.78,38.72,39.6,36.31,40.67,3139475.0,15.42279,119477688.0,47.766,10.022,367800.0,74869.632816,2020-02-28
688278,特宝生物,1.96,35.38,34.3,36.5,32.24,34.7,4350020.0,11.38597,152840406.0,884.5,23.547,1439258.4,135169.576578,2020-02-28
688268,华特气体,-6.677,60.66,61.0,63.79,59.52,65.0,3735574.0,13.72005,228621529.0,80.88,9.017,727920.0,165159.637128,2020-02-28
688266,泽璟制药,-0.55,59.7,58.33,61.97,57.68,60.03,2984618.0,5.4456,179716228.0,0.0,182.068,1432800.0,327203.24658,2020-02-28
688258,卓易信息,-11.956,114.66,118.65,126.6,113.0,130.23,2594490.0,13.11506,307677362.0,145.139,23.295,997044.272406,226826.43165,2020-02-28
688233,神工股份,-6.02,61.66,60.0,67.21,59.0,65.61,7786366.0,21.29362,485886874.0,68.511,20.612,986560.0,225470.068722,2020-02-28
688218,江苏北人,-8.885,29.02,30.5,30.87,28.91,31.85,3309125.0,13.60507,98727378.0,50.034,6.737,340520.68,70584.59148,2020-02-28
688208,道通科技,-9.432,47.82,49.69,50.66,47.76,52.8,6554467.0,14.45287,323519810.0,61.308,17.786,2151900.0,216866.717442,2020-02-28
688202,美迪西,-6.991,68.78,72.51,73.88,68.2,73.95,983283.0,7.79074,70004362.0,54.157,8.111,426436.0,86808.421016,2020-02-28
688200,华峰测控,-5.217,254.0,249.0,268.5,247.01,267.98,1727647.0,13.04566,443505654.0,117.593,28.61,1554103.7244,336374.2066,2020-02-28
688199,久日新材,-4.588,60.1,61.68,62.09,59.91,62.99,2003793.0,7.77704,122182401.0,27.195,5.319,668473.068,154850.73313,2020-02-28
688198,佰仁医疗,-1.145,47.48,47.03,48.02,46.55,48.03,808211.0,4.13648,38202887.0,59.35,13.991,455808.0,92769.306036,2020-02-28
688196,卓越新能,-6.395,41.13,42.7,43.25,41.06,43.94,2387027.0,8.65185,100661824.0,27.604,4.485,493560.0,113476.814496,2020-02-28
688188,柏楚电子,-8.181,139.5,146.0,147.4,137.0,151.93,1935231.0,8.02165,275757660.0,75.0,6.666,1395000.0,336545.2845,2020-02-28
688186,广大特材,-9.952,37.64,39.76,40.4,37.42,41.8,6642925.0,17.47251,256896719.0,28.515,4.777,620307.2,143104.62638,2020-02-28
688181,八亿时空,-6.083,51.41,51.99,52.99,51.02,54.74,2109285.0,10.39986,109649321.0,32.538,6.736,495967.764974,104269.016555,2020-02-28
688178,万德斯,-7.498,43.3,45.75,45.75,43.0,46.81,2105054.0,10.88703,92725130.0,31.918,5.234,368040.66452,83722.42922,2020-02-28
688177,百奥泰,-1.925,50.95,50.01,53.98,49.5,51.95,7062190.0,12.93077,367010598.0,0.0,23.452,2109737.6,278265.47319,2020-02-28
688169,石头科技,3.549,433.0,410.0,442.5,404.0,418.16,2587394.0,16.65648,1104547508.0,70.407,16.785,2886666.6811,672616.138,2020-02-28
688168,安博通,-8.134,106.28,109.0,112.97,105.72,115.69,1441807.0,12.42334,157520743.0,66.425,5.7379999999999995,543941.04,123344.656896,2020-02-28
688166,博瑞医药,0.581,62.37,63.0,66.98,62.05,62.01,7203850.0,19.48855,465714618.0,283.5,27.597,2557170.0,230547.754899,2020-02-28
688159,有方科技,-2.55,72.6,72.1,78.28,70.5,74.5,5641491.0,30.23201,423660955.0,102.254,10.249,665593.1337,135476.3553,2020-02-28
688158,优刻得,-12.994,77.0,83.65,87.49,75.61,88.5,7637982.0,17.46266,627265219.0,350.0,0.0,3253497.6628,336789.761,2020-02-28
688139,海尔生物,-1.195,36.37,36.5,36.92,33.2,36.81,6902131.0,9.48365,246516074.0,64.946,6.941,1153189.983846,264698.248634,2020-02-28
688138,清溢光电,-10.614,20.38,21.43,21.65,20.27,22.8,8983916.0,14.77922,189243387.0,65.742,6.956,543738.4,123884.878126,2020-02-28
688128,中国电研,-6.824,19.8,20.58,20.81,19.64,21.25,4043016.0,8.89008,81707001.0,34.138,6.057,800910.0,90046.14102,2020-02-28
688123,聚辰股份,-0.595,78.53,75.6,82.0,75.05,79.0,3576176.0,12.97181,282580269.0,68.886,18.12,948971.181551,216497.974872,2020-02-28
688122,西部超导,-8.15,35.16,37.0,37.29,35.0,38.28,4072806.0,9.69947,146420462.0,103.442,6.148,1551512.352,147636.84,2020-02-28
688118,普元信息,-7.071,50.6,51.51,52.5,50.16,54.45,3125454.0,14.42375,160518961.0,70.376,11.102,482724.0,109644.12294,2020-02-28
688116,天奈科技,-6.533,49.5,49.33,50.86,46.0,52.96,3693101.0,6.99772,182484692.0,123.75,7.367,1147697.6742,261240.13575,2020-02-28
688111,金山办公,0.516,235.52,222.0,249.85,222.0,234.31,3254977.0,4.88426,775660712.0,273.86,60.082,10857472.0,1569557.141504,2020-02-28
688108,赛诺医疗,-4.63,17.92,18.12,18.54,17.77,18.79,3639397.0,8.05711,65838861.0,71.68,8.413,734720.0,80944.663296,2020-02-28
688101,三达膜,-6.823,20.62,21.8,21.8,20.53,22.13,8271749.0,10.79856,174698866.0,28.639,3.1390000000000002,688460.56,157950.204194,2020-02-28
688100,威胜信息,-10.839,28.79,31.0,31.29,28.75,32.29,5328426.0,13.32607,159406190.0,73.821,8.68,1439500.0,115116.771815,2020-02-28
688099,晶晨股份,-8.541,62.11,64.63,65.93,61.0,67.91,3745255.0,9.4669,238962762.0,81.724,9.211,2553466.32,245716.842949,2020-02-28
688098,申联生物,-5.429,19.16,19.3,19.86,18.5,20.26,4566666.0,10.11405,87915176.0,73.692,7.82,784985.2,86510.639956,2020-02-28
688090,瑞松科技,-5.151,67.21,67.0,69.6,66.13,70.86,1940491.0,12.66303,131594595.0,58.76,6.9190000000000005,452730.511948,102993.061028,2020-02-28
688089,嘉必优,-8.953,33.05,34.8,34.91,32.52,36.3,3052175.0,11.93114,103288882.0,30.602,5.147,396600.0,84547.125205,2020-02-28
688088,虹软科技,-9.42,68.66,73.0,74.48,66.67,75.8,4875290.0,12.107850000000001,344020418.0,140.122,11.464,2787596.0,276463.074052,2020-02-28
688086,紫晶存储,-3.204,67.67,66.0,73.89,63.8,69.91,15250554.0,34.93663,1049376086.0,76.898,11.995,1288311.630801,295393.408816,2020-02-28
688081,兴图新科,-8.681,45.34,47.38,48.36,45.18,49.65,2385056.0,14.26096,111009222.0,55.975,12.87,333702.4,75828.29358,2020-02-28
688080,映翰通,-0.541,106.53,101.01,111.98,100.26,107.11,2113026.0,17.71706,226299706.0,90.28,14.068,558523.857258,127053.025806,2020-02-28
688078,龙软科技,-6.063,47.41,48.0,49.59,46.8,50.47,2367234.0,14.704180000000001,113878795.0,80.356,13.606,335425.75,76325.624496,2020-02-28
688068,热景生物,7.733,64.5,60.5,64.97,60.4,59.87,2744564.0,19.40991,172735670.0,62.621,6.422,401166.39945,91203.0903,2020-02-28
688066,航天宏图,-7.842,47.01,47.5,48.49,45.9,51.01,5216920.0,13.23252,245829884.0,94.02,6.9510000000000005,780287.648433,185336.925,2020-02-28
688058,宝兰德,-7.248,146.01,149.1,158.5,145.0,157.42,989391.0,10.87637,149571379.0,85.386,30.869,584040.0,132820.9167,2020-02-28
688039,当虹科技,-4.597,108.95,107.0,112.89,107.0,114.2,2082259.0,12.64328,227752488.0,102.783,16.349,871600.0,179432.990815,2020-02-28
688037,芯源微,-9.161,105.4,108.34,111.98,103.22,116.03,2774871.0,15.69165,299027640.0,219.583,30.074,885360.0,186386.6723,2020-02-28
688036,传音控股,-7.316,57.26,58.81,60.4,57.26,61.78,4280301.0,5.98118,249722163.0,62.923,5.916,4580800.0,409768.8791,2020-02-28
688033,天宜上佳,-8.102,26.2,27.66,28.14,26.08,28.51,3195825.0,6.96011,86533645.0,39.697,5.148,1175691.43256,120300.77936,2020-02-28
688030,山石网科,-9.296,46.93,48.58,49.97,46.11,51.74,3691990.0,10.07349,178871334.0,87.867,6.475,845788.669622,172001.139089,2020-02-28
688029,南微医学,0.231,178.01,174.0,182.0,173.05,177.6,1347532.0,4.18539,239779275.0,92.377,9.895,2373585.34,573121.957254,2020-02-28
688028,沃尔德,-9.247,58.0,61.7,61.77,57.57,63.91,2526455.0,13.29713,151105395.0,52.727,5.462,464000.0,110200.0,2020-02-28
688026,洁特生物,19.986,83.15,69.99,83.16,69.99,69.3,8432620.0,37.18701,651574204.0,110.867,19.148,831500.0,188553.03538,2020-02-28
688025,杰普特,-6.695,43.48,44.9,45.74,43.2,46.6,1731533.0,8.20605,77098798.0,30.837,4.655,401618.568448,91745.774032,2020-02-28
688023,安恒信息,-2.913,223.3,214.1,229.43,214.1,230.0,703173.0,4.54134,155986107.0,146.908,26.679,1654074.09475,345753.43264,2020-02-28
688022,瀚川智能,-6.282,49.53,49.18,51.69,48.89,52.85,2674935.0,10.4286,134164574.0,56.931,6.379,534924.0,127044.45,2020-02-28
688021,奥福环保,-6.752,40.6,43.0,43.0,39.12,43.54,1089592.0,5.9866600000000005,44616456.0,49.7,6.434,313771.35104,73893.2992,2020-02-28
688020,方邦股份,-9.07,99.45,103.99,105.0,98.78,109.37,2177690.0,11.34214,221569039.0,51.0,5.307,795600.0,190944.0,2020-02-28
688019,安集科技,-4.191,157.51,150.8,158.84,150.6,164.4,1146235.0,9.39072,177306940.0,139.389,9.638,836510.09338,192257.33604,2020-02-28
688018,乐鑫科技,-12.216,241.6,262.02,268.99,230.1,275.22,2155072.0,11.73823,532308065.0,154.407,12.489,1932800.0,443563.708,2020-02-28
688016,心脉医疗,-1.425,166.0,163.53,170.8,162.13,168.4,754676.0,5.1243,126313070.0,98.81,11.526,1194837.2402,244474.5578,2020-02-28
688015,交控科技,-8.575,33.48,35.27,35.96,33.43,36.62,3171526.0,9.18112,109704240.0,60.873,5.332,535680.0,115653.312,2020-02-28
688012,中微公司,-10.327,161.6,165.94,173.0,160.0,180.21,6889882.0,13.399750000000001,1138770088.0,808.0,23.413,8643373.74992,830914.42752,2020-02-28
688011,新光光电,-8.498,41.13,43.91,43.91,41.0,44.95,2218706.0,9.26396,93496055.0,42.402,3.492,411300.0,98505.757728,2020-02-28
688010,福光股份,-8.09,39.99,42.08,42.12,39.78,43.51,3478394.0,9.347010000000001,141786891.0,50.226,3.524,614174.190057,148818.618042,2020-02-28
688009,中国通号,-6.855,6.25,6.57,6.64,6.24,6.71,73443096.0,5.82882,472075227.0,16.447,1.7389999999999999,6618636.875,787500.0,2020-02-28
688008,澜起科技,-2.318,88.5,85.0,89.09,83.89,90.6,12143927.0,15.354800000000001,1050605661.0,101.724,13.959,9998852.91765,699935.95965,2020-02-28
688007,光峰科技,-8.13,26.78,28.0,28.45,26.72,29.15,4544909.0,7.48363,124799099.0,36.685,6.338,1209262.712658,162638.46157,2020-02-28
688006,杭可科技,-11.062,43.98,45.11,46.56,43.6,49.45,4512986.0,11.46592,202120862.0,55.321,7.953,1763598.0,173105.28,2020-02-28
688005,容百科技,-11.149,36.5,38.8,39.95,35.7,41.08,5192593.0,12.01989,196171067.0,65.179,3.691,1617992.805,157680.0,2020-02-28
688003,天准科技,-9.182,28.88,30.49,31.18,28.8,31.8,3665105.0,7.88805,109146801.0,43.758,3.566,559116.8,134188.032,2020-02-28
688002,睿创微纳,-5.94,43.55,44.1,45.67,43.41,46.3,4193719.0,7.6808,186093686.0,116.913,8.648,1937975.0,237783.0,2020-02-28
688001,华兴源创,-7.883,44.17,45.93,46.89,44.12,47.95,3728460.0,9.6966,169634182.0,65.925,9.313,1771217.0,169838.932732,2020-02-28
603999,读者传媒,-8.25,6.45,6.82,6.9,6.44,7.03,13784180.0,2.39309,91805816.0,92.143,2.164,371520.0,371520.0,2020-02-28
603998,方盛制药,-4.607,7.04,7.22,7.35,7.03,7.38,7877090.0,1.8363900000000002,56325436.0,41.412,2.7560000000000002,305857.53088,301977.08288,2020-02-28
603997,继峰股份,-6.3,8.18,8.44,8.61,8.12,8.73,5700560.0,0.9014800000000001,47669764.0,17.16,2.777,837307.189378,517264.9994,2020-02-28
603996,ST中新,-4.942,3.27,3.38,3.38,3.27,3.44,4916600.0,1.63805,16244974.0,-12.577,0.8170000000000001,98149.05,98149.05,2020-02-28
603995,甬金股份,-5.352,21.75,22.45,22.49,21.73,22.98,4025629.0,6.98046,89226947.0,11.387,2.311,501707.25,125432.25,2020-02-28
603993,洛阳钼业,-7.078,4.07,4.23,4.31,4.04,4.38,292972934.0,1.65842,1220531177.0,18.93,2.186,8790890.917281,7189969.441281,2020-02-28
603992,松霖科技,-7.61,15.54,16.47,16.5,15.51,16.82,2731868.0,6.66309,43753072.0,23.545,3.584,623169.319332,63714.0,2020-02-28
603991,至正股份,-6.167,15.52,16.2,16.35,15.43,16.54,848500.0,2.06554,13432616.0,30.431,2.457,115678.316896,63754.480736,2020-02-28
603990,麦迪科技,-9.992,54.14,55.63,57.98,54.14,60.15,4405946.0,3.9338800000000003,244552965.0,78.464,13.104,608830.157264,606368.0,2020-02-28
603989,艾华集团,-4.705,26.33,26.62,27.25,25.7,27.63,4010957.0,1.02844,106110543.0,34.195,5.151,1026875.692546,1026875.692546,2020-02-28
603988,中电电机,-6.309,8.91,9.36,9.36,8.9,9.51,3777098.0,1.6059100000000002,34255257.0,42.429,3.299,209563.2,209563.2,2020-02-28
603987,康德莱,-0.417,9.55,9.32,9.74,9.32,9.59,9812415.0,2.2219700000000002,93462767.0,28.939,3.046,421736.595,421736.595,2020-02-28
603986,兆易创新,2.242,363.04,344.41,384.7,327.5,355.08,16030265.0,5.66308,5640634580.0,252.111,23.521,11656336.787104,10276434.889152,2020-02-28
603985,恒润股份,-3.44,16.84,17.0,17.65,16.7,17.44,3245962.0,3.48339,55153591.0,12.682,2.097,245190.4,156921.856,2020-02-28
603983,丸美股份,-3.672,75.81,75.81,78.7,74.38,78.7,2798910.0,6.8266100000000005,214085229.0,65.922,12.092,3039981.0,310821.0,2020-02-28
603982,泉峰汽车,-10.011,15.91,16.68,17.06,15.91,17.68,8444281.0,16.888560000000002,137824170.0,26.044,2.242,318200.0,79550.0,2020-02-28
603980,吉华集团,-1.589,7.43,7.41,7.55,7.27,7.55,6563220.0,1.9085400000000001,48482953.0,5.284,1.148,520100.0,255507.537989,2020-02-28
603979,金诚信,-2.095,8.41,8.49,8.51,8.16,8.59,4643882.0,0.7959900000000001,38574378.0,16.82,1.166,490646.491312,490646.491312,2020-02-28
603978,深圳新星,-8.607,26.12,27.34,28.58,25.91,28.58,6694165.0,8.79403,181149953.0,33.487,2.809,417920.0,198829.82816,2020-02-28
603977,国泰集团,-6.853,7.34,7.74,7.76,7.32,7.88,3776727.0,1.22022,28451418.0,33.364,1.499,287165.74132,227181.808,2020-02-28
603976,正川股份,-6.215,16.6,17.1,17.42,16.51,17.7,3309389.0,8.64072,56100058.0,30.182,2.456,250992.0,63577.89708,2020-02-28
603970,中农立华,-4.407,13.45,13.6,13.8,13.45,14.07,3427644.0,3.5884,46698710.0,18.639,2.767,258240.12912,128474.52912,2020-02-28
603969,银龙股份,-2.857,3.74,3.74,3.95,3.72,3.85,11394320.0,1.35485,43494775.0,20.778,1.768,314534.0,314534.0,2020-02-28
603968,醋化股份,-3.518,14.26,14.45,14.57,13.94,14.78,2589700.0,1.26648,36726175.0,14.551,1.9380000000000002,291588.48,291588.48,2020-02-28
603967,中创物流,-6.005,14.4,15.03,15.13,14.37,15.32,3984143.0,5.97621,58727361.0,15.158,2.073,384000.048,96000.048,2020-02-28
603966,法兰泰克,-6.305,9.66,9.99,10.17,9.65,10.31,4482270.0,2.14572,44262203.0,30.188,2.117,203806.2936,201791.48808,2020-02-28
603963,大理药业,-3.628,10.89,11.07,11.27,10.84,11.3,2101723.0,2.11681,23190851.0,136.125,3.925,184041.0,108124.0875,2020-02-28
603960,克来机电,-8.403,33.9,35.4,35.99,33.5,37.01,2388073.0,3.54572,82899432.0,70.625,10.919,595826.4,228319.74084,2020-02-28
603959,百利科技,-10.0,8.46,9.1,9.23,8.46,9.4,16930346.0,3.85622,147158849.0,17.625,3.255,371427.84,371427.84,2020-02-28
603958,哈森股份,-2.933,6.62,6.73,6.75,6.59,6.82,2620300.0,1.20551,17461781.0,-23.066,1.419,143892.32,143892.32,2020-02-28
603956,威派格,-9.765,14.97,15.7,16.1,14.94,16.59,4459790.0,5.07601,69278806.0,49.9,5.944,637662.2697,131526.5697,2020-02-28
603955,大千生态,-7.925,14.64,15.59,15.59,14.64,15.9,1595324.0,2.23685,24167438.0,18.373,1.391,165578.4,104412.791832,2020-02-28
603939,益丰药房,-1.245,81.7,82.73,82.9,79.35,82.73,2793697.0,0.7613700000000001,225118296.0,71.416,6.981,3095796.87402,2997826.30268,2020-02-28
603938,三孚股份,-6.725,28.99,28.35,30.54,28.35,31.08,4670820.0,9.19695,137952260.0,38.653,3.864,435332.9734,147230.3534,2020-02-28
603937,丽岛新材,-7.067,9.6,10.16,10.17,9.6,10.33,3655222.0,4.81849,36200697.0,17.455,1.438,200524.8,72823.93728,2020-02-28
603936,博敏电子,-9.776,21.32,22.52,22.78,21.28,23.63,15459778.0,5.76048,338754056.0,31.353,2.799,671661.619356,572179.100948,2020-02-28
603933,睿能科技,-9.584,13.49,14.39,14.43,13.43,14.92,5252275.0,10.43916,73108052.0,17.08,2.589,271463.5868,67872.5068,2020-02-28
603929,亚翔集成,-9.331,15.45,16.27,16.28,15.41,17.04,8239190.0,3.86164,130908031.0,20.329,2.906,329641.2,329641.2,2020-02-28
603928,兴业股份,-5.541,10.57,11.04,11.04,10.56,11.19,1650123.0,0.8185100000000001,17773840.0,14.681000000000001,1.659,213091.2,213091.2,2020-02-28
603927,中科软,-9.997,67.34,70.99,72.59,67.34,74.82,7141261.0,16.8426,495007339.0,80.167,15.859,2855216.0,285521.6,2020-02-28
603926,铁流股份,-5.74,10.51,10.91,10.99,10.5,11.15,1524229.0,1.77331,16277932.0,15.232,1.55,168542.6691,90337.737029,2020-02-28
603922,金鸿顺,-2.442,14.78,14.65,15.07,14.3,15.15,1088690.0,3.40216,16023870.0,33.591,1.75,189184.0,47296.0,2020-02-28
603920,世运电路,-8.5,22.82,23.11,23.87,22.77,24.94,12148176.0,9.26476,282829192.0,40.75,3.815,934869.6784,299221.357876,2020-02-28
603919,金徽酒,-5.133,14.6,14.9,15.29,14.55,15.39,5130713.0,1.40954,76082821.0,20.563,2.341,569691.99708,531440.0,2020-02-28
603918,金桥信息,-8.436,11.18,11.84,11.99,11.13,12.21,6979914.0,3.02008,80977673.0,38.552,4.349,260857.6854,258388.64948,2020-02-28
603917,合力科技,-7.527,9.46,9.99,9.99,9.45,10.23,2813005.0,3.50496,27289327.0,15.172,1.558,148332.8,75923.984752,2020-02-28
603916,苏博特,-3.314,16.92,17.0,17.98,16.9,17.5,7240844.0,5.52475,125715874.0,19.227,2.3,525552.12,221756.904,2020-02-28
603915,国茂股份,-6.102,12.31,12.85,12.93,12.3,13.11,4782100.0,5.66734,60179946.0,21.224,2.64,570356.0294,103871.78,2020-02-28
603912,佳力图,-6.066,17.19,18.07,18.78,16.88,18.3,11172190.0,10.24145,199483517.0,33.706,4.861,372939.4566,187522.272,2020-02-28
603909,合诚股份,-4.079,13.17,13.4,13.62,13.17,13.73,1498579.0,1.05788,20024780.0,19.488,2.547,188749.806,186564.903,2020-02-28
603908,牧高笛,-7.078,22.58,23.9,23.9,22.58,24.3,641109.0,2.78147,14875934.0,36.419,3.379,150586.02,52045.33069,2020-02-28
603906,龙蟠科技,-8.392,9.17,9.69,9.91,9.15,10.01,5475320.0,4.88909,52028843.0,27.788,2.102,277496.23104,102695.314176,2020-02-28
603903,中持股份,-5.856,12.7,13.06,13.25,12.7,13.49,3672532.0,3.53808,47663298.0,14.111,2.105,183660.288,131826.03302,2020-02-28
603901,永创智能,-5.852,9.17,9.41,9.54,9.11,9.74,11974361.0,5.36032,111606200.0,50.944,3.054,402919.736842,204847.736842,2020-02-28
603900,莱绅通灵,-5.276,7.72,8.0,8.06,7.7,8.15,2770932.0,0.8138500000000001,21759411.0,12.541,1.123,262845.80448,262845.80448,2020-02-28
603899,晨光文具,-2.073,44.4,44.5,45.35,43.69,45.34,6428275.0,0.6987300000000001,286421399.0,50.627,10.376,4084800.0,4084800.0,2020-02-28
603898,好莱客,-4.533,14.32,14.7,14.84,14.31,15.0,1037800.0,0.33521,15096594.0,11.738,1.832,443348.182352,443348.182352,2020-02-28
603897,长城科技,-7.075,16.55,17.27,17.57,16.55,17.81,2409900.0,4.33916,41076982.0,14.91,1.667,295254.73737,91915.97587,2020-02-28
603896,寿仙谷,-3.207,28.37,28.89,29.29,28.37,29.31,1289090.0,2.07784,36981998.0,37.329,3.802,408163.740548,176007.434608,2020-02-28
603895,天永智能,-6.978,18.93,19.76,20.0,18.78,20.35,1946037.0,5.93899,37600683.0,55.808,3.1310000000000002,204595.44,62028.19602,2020-02-28
603893,瑞芯微,10.006,58.27,58.27,58.27,58.27,52.97,3702473.0,8.81541,215743102.0,112.058,13.171,2402355.56,244734.0,2020-02-28
603890,春秋电子,-7.282,10.95,11.41,11.62,10.95,11.81,10671939.0,7.87627,120421505.0,19.211,2.031,300013.575,148366.806,2020-02-28
603889,新澳股份,-2.412,5.26,5.3,5.38,5.23,5.39,2608444.0,0.50971,13812369.0,10.314,1.1360000000000001,269178.600088,269178.600088,2020-02-28
603888,新华网,-9.684,25.18,26.9,27.29,25.09,27.88,17665488.0,3.40356,461361187.0,45.84,4.626,1306915.92848,1306915.92848,2020-02-28
603887,城地股份,-7.858,29.9,30.85,31.68,29.82,32.45,6329654.0,4.47518,194170180.0,59.8,2.508,802249.35778,422903.208,2020-02-28
603886,元祖股份,-4.768,15.78,16.09,16.25,15.59,16.57,4776814.0,1.9903400000000002,75695517.0,15.624,2.495,378720.0,378720.0,2020-02-28
603885,吉祥航空,-5.807,11.03,11.49,11.49,11.0,11.71,25862713.0,1.43921,290284206.0,15.986,1.734,2168657.005171,1982105.865131,2020-02-28
603883,老百姓,-3.066,68.6,70.14,70.48,68.42,70.77,2077468.0,0.77807,143492677.0,44.837,5.939,1966676.47638,1831632.67728,2020-02-28
603882,金域医学,-3.974,54.12,55.8,55.88,53.15,56.36,5746707.0,2.05504,311811220.0,106.118,11.324,2478071.330724,1513408.259616,2020-02-28
603881,数据港,-9.71,51.14,53.24,55.82,50.99,56.64,11485964.0,5.45427,611260429.0,75.206,9.962,1076939.401912,1076939.401912,2020-02-28
603880,南卫股份,10.0,17.49,16.38,17.49,16.37,15.9,17689348.0,21.45991,300741669.0,58.3,5.193,295581.0,144169.63275,2020-02-28
603879,永悦科技,-2.002,9.79,9.7,10.16,9.58,9.99,9016740.0,8.03545,89071615.0,37.654,3.767,196203.348,109855.548,2020-02-28
603878,武进不锈,-4.434,10.56,10.73,10.92,10.49,11.05,4678894.0,1.64444,50160207.0,10.667,1.316,302286.67392,300461.73696,2020-02-28
603877,太平鸟,-2.194,15.6,15.76,16.33,15.42,15.95,2196803.0,0.46081000000000005,34715150.0,13.0,2.357,747051.474,743695.3524,2020-02-28
603876,鼎胜新材,-5.589,17.23,17.34,18.0,16.72,18.25,12642153.0,5.28409,219063157.0,25.338,1.972,747134.708529,412226.928129,2020-02-28
603871,嘉友国际,-4.114,28.2,28.89,29.08,28.02,29.41,1590213.0,4.05667,45242622.0,11.348,2.456,442176.0,110544.0,2020-02-28
603869,新智认知,-6.423,10.49,10.93,11.09,10.44,11.21,3902928.0,0.7736200000000001,41898572.0,9.713,1.362,529221.032892,529221.032892,2020-02-28
603868,飞科电器,-2.897,34.52,35.0,35.2,34.5,35.55,1291861.0,0.29657,44868839.0,17.794,6.077,1503691.2,1503691.2,2020-02-28
603867,新化股份,-7.027,21.3,22.24,22.24,21.28,22.91,2051845.0,5.862410000000001,44696710.0,12.831,2.223,298200.0,74550.0,2020-02-28
603866,桃李面包,-1.589,43.98,44.18,45.82,43.11,44.69,4230508.0,0.6420800000000001,189067856.0,32.338,8.39,2897738.4072,2897738.4072,2020-02-28
603863,松炀资源,-8.327,12.66,12.95,13.45,12.64,13.81,4626348.0,8.98774,60217136.0,20.754,2.387,260661.804,65166.084,2020-02-28
603861,白云电器,-5.739,7.72,7.9,8.02,7.72,8.19,2632969.0,0.6436000000000001,20675612.0,20.146,1.496,348890.460256,315825.2,2020-02-28
603860,中公高科,-7.165,24.49,25.51,25.87,24.49,26.38,538508.0,2.22708,13572223.0,34.014,2.708,163299.32,59216.82,2020-02-28
603859,能科股份,-9.998,38.35,38.35,39.99,38.35,42.61,4614523.0,3.64923,177446896.0,85.222,4.986,533649.051325,484943.42,2020-02-28
603858,步长制药,-4.868,21.3,21.9,22.33,21.27,22.39,21107895.0,1.84901,458145608.0,9.996,1.865,2431566.6993,2431566.6993,2020-02-28
603856,东宏股份,-5.882,10.24,10.59,10.72,10.2,10.88,4953170.0,5.4175,52017403.0,17.067,1.593,262568.5504,93623.296,2020-02-28
603855,华荣股份,-3.487,8.58,8.8,8.8,8.57,8.89,2274300.0,1.12846,19701440.0,18.652,1.881,289309.02,172921.32,2020-02-28
