,date,predict,code
2643,2020-02-14,0.0,601166
2783,2020-02-17,0.0,601166
2923,2020-02-18,0.0,601166
3063,2020-02-19,0.06485342979431152,601166
3203,2020-02-20,0.5126267671585083,601166
3343,2020-02-21,0.7824127674102783,601166
3483,2020-02-24,0.6790762543678284,601166
3623,2020-02-25,0.0,601166
3763,2020-02-26,0.0,601166
3903,2020-02-27,0.0,601166
4043,2020-02-28,0.0,601166
4183,2020-02-29,0.0,601166
94,2020-01-13,0.3463174104690552,601186
234,2020-01-14,0.0,601186
374,2020-01-15,0.0,601186
514,2020-01-16,0.0,601186
654,2020-01-17,0.0,601186
794,2020-01-20,0.0,601186
934,2020-01-21,0.0,601186
1074,2020-01-22,0.0,601186
1214,2020-01-23,0.0,601186
1354,2020-02-03,0.0,601186
1494,2020-02-04,0.0,601186
1634,2020-02-05,0.0,601186
1774,2020-02-06,0.0,601186
1914,2020-02-07,0.0,601186
2054,2020-02-10,1.0,601186
2194,2020-02-11,1.0,601186
2334,2020-02-12,1.0,601186
2474,2020-02-13,1.0,601186
2614,2020-02-14,1.0,601186
2754,2020-02-17,1.0,601186
2894,2020-02-18,1.0,601186
3034,2020-02-19,1.0,601186
3174,2020-02-20,1.0,601186
3314,2020-02-21,1.0,601186
3454,2020-02-24,1.0,601186
3594,2020-02-25,1.0,601186
3734,2020-02-26,0.0,601186
3874,2020-02-27,0.0,601186
4014,2020-02-28,0.0,601186
4154,2020-02-29,0.0,601186
24,2020-01-13,1.0,601212
164,2020-01-14,0.049430251121520996,601212
304,2020-01-15,0.0,601212
444,2020-01-16,0.0,601212
584,2020-01-17,0.0,601212
724,2020-01-20,0.0,601212
864,2020-01-21,0.0,601212
1004,2020-01-22,0.0,601212
1144,2020-01-23,0.0,601212
1284,2020-02-03,0.0,601212
1424,2020-02-04,0.0,601212
1564,2020-02-05,0.0,601212
1704,2020-02-06,0.0,601212
1844,2020-02-07,0.0,601212
1984,2020-02-10,1.0,601212
2124,2020-02-11,1.0,601212
2264,2020-02-12,1.0,601212
2404,2020-02-13,1.0,601212
2544,2020-02-14,1.0,601212
2684,2020-02-17,1.0,601212
2824,2020-02-18,1.0,601212
2964,2020-02-19,1.0,601212
3104,2020-02-20,1.0,601212
3244,2020-02-21,1.0,601212
3384,2020-02-24,1.0,601212
3524,2020-02-25,1.0,601212
3664,2020-02-26,0.7260632514953613,601212
3804,2020-02-27,0.0,601212
3944,2020-02-28,0.0,601212
4084,2020-02-29,0.0,601212
120,2020-01-13,0.17695379257202148,601229
260,2020-01-14,0.0,601229
400,2020-01-15,0.0,601229
540,2020-01-16,0.0,601229
680,2020-01-17,0.0,601229
820,2020-01-20,0.0,601229
960,2020-01-21,0.0,601229
1100,2020-01-22,0.0,601229
1240,2020-01-23,0.0,601229
1380,2020-02-03,0.0,601229
1520,2020-02-04,0.0,601229
1660,2020-02-05,0.0,601229
1800,2020-02-06,0.0,601229
1940,2020-02-07,0.0,601229
2080,2020-02-10,0.0,601229
2220,2020-02-11,0.0,601229
2360,2020-02-12,0.0,601229
2500,2020-02-13,0.0,601229
2640,2020-02-14,0.0,601229
2780,2020-02-17,0.0,601229
2920,2020-02-18,0.0,601229
3060,2020-02-19,0.06485342979431152,601229
3200,2020-02-20,0.5126267671585083,601229
3340,2020-02-21,0.7824127674102783,601229
3480,2020-02-24,0.6790762543678284,601229
3620,2020-02-25,0.0,601229
3760,2020-02-26,0.0,601229
3900,2020-02-27,0.0,601229
4040,2020-02-28,0.0,601229
4180,2020-02-29,0.0,601229
133,2020-01-13,1.0,601311
273,2020-01-14,0.2853250503540039,601311
413,2020-01-15,0.0,601311
553,2020-01-16,0.0,601311
693,2020-01-17,0.0,601311
833,2020-01-20,0.0,601311
973,2020-01-21,0.0,601311
1113,2020-01-22,0.0,601311
1253,2020-01-23,0.0,601311
1393,2020-02-03,0.0,601311
1533,2020-02-04,0.0,601311
1673,2020-02-05,0.0,601311
1813,2020-02-06,0.0,601311
1953,2020-02-07,0.0,601311
2093,2020-02-10,1.0,601311
2233,2020-02-11,1.0,601311
2373,2020-02-12,1.0,601311
2513,2020-02-13,1.0,601311
2653,2020-02-14,1.0,601311
2793,2020-02-17,1.0,601311
2933,2020-02-18,1.0,601311
3073,2020-02-19,1.0,601311
3213,2020-02-20,1.0,601311
3353,2020-02-21,1.0,601311
3493,2020-02-24,1.0,601311
3633,2020-02-25,1.0,601311
3773,2020-02-26,1.0,601311
3913,2020-02-27,0.0,601311
4053,2020-02-28,0.0,601311
4193,2020-02-29,0.0,601311
109,2020-01-13,1.0,601360
249,2020-01-14,0.0,601360
389,2020-01-15,0.0,601360
529,2020-01-16,0.0,601360
669,2020-01-17,0.0,601360
809,2020-01-20,0.0,601360
949,2020-01-21,0.0,601360
1089,2020-01-22,0.0,601360
1229,2020-01-23,0.0,601360
1369,2020-02-03,0.0,601360
1509,2020-02-04,0.0,601360
1649,2020-02-05,0.0,601360
1789,2020-02-06,0.0,601360
1929,2020-02-07,0.0,601360
2069,2020-02-10,1.0,601360
2209,2020-02-11,1.0,601360
2349,2020-02-12,1.0,601360
2489,2020-02-13,1.0,601360
2629,2020-02-14,1.0,601360
2769,2020-02-17,1.0,601360
2909,2020-02-18,1.0,601360
3049,2020-02-19,1.0,601360
3189,2020-02-20,1.0,601360
3329,2020-02-21,1.0,601360
3469,2020-02-24,1.0,601360
3609,2020-02-25,1.0,601360
3749,2020-02-26,1.0,601360
3889,2020-02-27,0.0,601360
4029,2020-02-28,0.0,601360
4169,2020-02-29,0.0,601360
7,2020-01-13,1.0,601808
147,2020-01-14,0.24813032150268555,601808
287,2020-01-15,0.0,601808
427,2020-01-16,0.0,601808
567,2020-01-17,0.0,601808
707,2020-01-20,0.0,601808
847,2020-01-21,0.0,601808
987,2020-01-22,0.0,601808
1127,2020-01-23,0.0,601808
1267,2020-02-03,0.0,601808
1407,2020-02-04,0.0,601808
1547,2020-02-05,0.0,601808
1687,2020-02-06,0.0,601808
1827,2020-02-07,0.0,601808
1967,2020-02-10,1.0,601808
2107,2020-02-11,1.0,601808
2247,2020-02-12,1.0,601808
2387,2020-02-13,1.0,601808
2527,2020-02-14,1.0,601808
2667,2020-02-17,1.0,601808
2807,2020-02-18,1.0,601808
2947,2020-02-19,1.0,601808
3087,2020-02-20,1.0,601808
3227,2020-02-21,1.0,601808
3367,2020-02-24,1.0,601808
3507,2020-02-25,1.0,601808
3647,2020-02-26,1.0,601808
3787,2020-02-27,0.0,601808
3927,2020-02-28,0.0,601808
4067,2020-02-29,0.0,601808
77,2020-01-13,0.30806684494018555,601888
217,2020-01-14,0.0,601888
357,2020-01-15,0.0,601888
497,2020-01-16,0.0,601888
637,2020-01-17,0.0,601888
777,2020-01-20,0.0,601888
917,2020-01-21,0.0,601888
1057,2020-01-22,0.0,601888
1197,2020-01-23,0.0,601888
1337,2020-02-03,0.0,601888
1477,2020-02-04,0.0,601888
1617,2020-02-05,0.0,601888
1757,2020-02-06,0.0,601888
1897,2020-02-07,0.0,601888
2037,2020-02-10,1.0,601888
2177,2020-02-11,1.0,601888
2317,2020-02-12,1.0,601888
2457,2020-02-13,1.0,601888
2597,2020-02-14,1.0,601888
2737,2020-02-17,1.0,601888
2877,2020-02-18,1.0,601888
3017,2020-02-19,1.0,601888
3157,2020-02-20,1.0,601888
3297,2020-02-21,1.0,601888
3437,2020-02-24,1.0,601888
3577,2020-02-25,1.0,601888
3717,2020-02-26,0.34250593185424805,601888
3857,2020-02-27,0.0,601888
3997,2020-02-28,0.0,601888
4137,2020-02-29,0.0,601888
9,2020-01-13,1.0,601898
149,2020-01-14,0.24813032150268555,601898
289,2020-01-15,0.0,601898
429,2020-01-16,0.0,601898
569,2020-01-17,0.0,601898
709,2020-01-20,0.0,601898
849,2020-01-21,0.0,601898
989,2020-01-22,0.0,601898
1129,2020-01-23,0.0,601898
1269,2020-02-03,0.0,601898
1409,2020-02-04,0.0,601898
1549,2020-02-05,0.0,601898
1689,2020-02-06,0.0,601898
1829,2020-02-07,0.0,601898
1969,2020-02-10,1.0,601898
2109,2020-02-11,1.0,601898
2249,2020-02-12,1.0,601898
2389,2020-02-13,1.0,601898
2529,2020-02-14,1.0,601898
2669,2020-02-17,1.0,601898
2809,2020-02-18,1.0,601898
2949,2020-02-19,1.0,601898
3089,2020-02-20,1.0,601898
3229,2020-02-21,1.0,601898
3369,2020-02-24,1.0,601898
3509,2020-02-25,1.0,601898
3649,2020-02-26,1.0,601898
3789,2020-02-27,0.0,601898
3929,2020-02-28,0.0,601898
4069,2020-02-29,0.0,601898
74,2020-01-13,1.0,601933
214,2020-01-14,0.5931003093719482,601933
354,2020-01-15,0.0,601933
494,2020-01-16,0.0,601933
634,2020-01-17,0.0,601933
774,2020-01-20,0.0,601933
914,2020-01-21,0.0,601933
1054,2020-01-22,0.0,601933
1194,2020-01-23,0.0,601933
1334,2020-02-03,0.0,601933
1474,2020-02-04,0.0,601933
1614,2020-02-05,0.0,601933
1754,2020-02-06,0.0,601933
1894,2020-02-07,0.0,601933
2034,2020-02-10,0.14896130561828613,601933
2174,2020-02-11,1.0,601933
2314,2020-02-12,1.0,601933
2454,2020-02-13,1.0,601933
2594,2020-02-14,1.0,601933
2734,2020-02-17,1.0,601933
2874,2020-02-18,1.0,601933
3014,2020-02-19,1.0,601933
3154,2020-02-20,1.0,601933
3294,2020-02-21,1.0,601933
3434,2020-02-24,1.0,601933
3574,2020-02-25,1.0,601933
3714,2020-02-26,1.0,601933
3854,2020-02-27,0.0,601933
3994,2020-02-28,0.0,601933
4134,2020-02-29,0.0,601933
130,2020-01-13,1.0,601965
270,2020-01-14,0.2853250503540039,601965
410,2020-01-15,0.0,601965
550,2020-01-16,0.0,601965
690,2020-01-17,0.0,601965
830,2020-01-20,0.0,601965
970,2020-01-21,0.0,601965
1110,2020-01-22,0.0,601965
1250,2020-01-23,0.0,601965
1390,2020-02-03,0.0,601965
1530,2020-02-04,0.0,601965
1670,2020-02-05,0.0,601965
1810,2020-02-06,0.0,601965
1950,2020-02-07,0.0,601965
2090,2020-02-10,1.0,601965
2230,2020-02-11,1.0,601965
2370,2020-02-12,1.0,601965
2510,2020-02-13,1.0,601965
2650,2020-02-14,1.0,601965
2790,2020-02-17,1.0,601965
2930,2020-02-18,1.0,601965
3070,2020-02-19,1.0,601965
3210,2020-02-20,1.0,601965
3350,2020-02-21,1.0,601965
3490,2020-02-24,1.0,601965
3630,2020-02-25,1.0,601965
3770,2020-02-26,1.0,601965
3910,2020-02-27,0.0,601965
4050,2020-02-28,0.0,601965
4190,2020-02-29,0.0,601965
59,2020-01-13,0.9006586074829102,601985
199,2020-01-14,0.0,601985
339,2020-01-15,0.0,601985
479,2020-01-16,0.0,601985
619,2020-01-17,0.0,601985
759,2020-01-20,0.0,601985
899,2020-01-21,0.0,601985
1039,2020-01-22,0.0,601985
1179,2020-01-23,0.0,601985
1319,2020-02-03,0.0,601985
1459,2020-02-04,0.0,601985
1599,2020-02-05,0.0,601985
1739,2020-02-06,0.0,601985
1879,2020-02-07,0.0,601985
2019,2020-02-10,1.0,601985
2159,2020-02-11,1.0,601985
2299,2020-02-12,1.0,601985
2439,2020-02-13,1.0,601985
2579,2020-02-14,1.0,601985
2719,2020-02-17,1.0,601985
2859,2020-02-18,1.0,601985
2999,2020-02-19,1.0,601985
3139,2020-02-20,1.0,601985
3279,2020-02-21,1.0,601985
3419,2020-02-24,1.0,601985
3559,2020-02-25,1.0,601985
3699,2020-02-26,0.6913280487060547,601985
3839,2020-02-27,0.0,601985
3979,2020-02-28,0.0,601985
4119,2020-02-29,0.0,601985
124,2020-01-13,0.17695379257202148,601988
264,2020-01-14,0.0,601988
404,2020-01-15,0.0,601988
544,2020-01-16,0.0,601988
684,2020-01-17,0.0,601988
824,2020-01-20,0.0,601988
964,2020-01-21,0.0,601988
1104,2020-01-22,0.0,601988
1244,2020-01-23,0.0,601988
1384,2020-02-03,0.0,601988
1524,2020-02-04,0.0,601988
1664,2020-02-05,0.0,601988
1804,2020-02-06,0.0,601988
1944,2020-02-07,0.0,601988
2084,2020-02-10,0.0,601988
2224,2020-02-11,0.0,601988
2364,2020-02-12,0.0,601988
2504,2020-02-13,0.0,601988
2644,2020-02-14,0.0,601988
2784,2020-02-17,0.0,601988
2924,2020-02-18,0.0,601988
3064,2020-02-19,0.06485342979431152,601988
3204,2020-02-20,0.5126267671585083,601988
3344,2020-02-21,0.7824127674102783,601988
3484,2020-02-24,0.6790762543678284,601988
3624,2020-02-25,0.0,601988
3764,2020-02-26,0.0,601988
3904,2020-02-27,0.0,601988
4044,2020-02-28,0.0,601988
4184,2020-02-29,0.0,601988
14,2020-01-13,0.58685302734375,603026
154,2020-01-14,0.0,603026
294,2020-01-15,0.0,603026
434,2020-01-16,0.0,603026
574,2020-01-17,0.0,603026
714,2020-01-20,0.0,603026
854,2020-01-21,0.0,603026
994,2020-01-22,0.0,603026
1134,2020-01-23,0.0,603026
1274,2020-02-03,0.0,603026
1414,2020-02-04,0.0,603026
1554,2020-02-05,0.0,603026
1694,2020-02-06,0.0,603026
1834,2020-02-07,0.0,603026
1974,2020-02-10,1.0,603026
2114,2020-02-11,1.0,603026
2254,2020-02-12,1.0,603026
2394,2020-02-13,1.0,603026
2534,2020-02-14,1.0,603026
2674,2020-02-17,1.0,603026
2814,2020-02-18,1.0,603026
2954,2020-02-19,1.0,603026
3094,2020-02-20,1.0,603026
3234,2020-02-21,1.0,603026
3374,2020-02-24,1.0,603026
3514,2020-02-25,1.0,603026
3654,2020-02-26,0.327040433883667,603026
3794,2020-02-27,0.0,603026
3934,2020-02-28,0.0,603026
4074,2020-02-29,0.0,603026
27,2020-01-13,1.0,603068
167,2020-01-14,0.748153567314148,603068
307,2020-01-15,0.0,603068
447,2020-01-16,0.0,603068
587,2020-01-17,0.0,603068
727,2020-01-20,0.0,603068
867,2020-01-21,0.1935269832611084,603068
1007,2020-01-22,0.0,603068
1147,2020-01-23,0.041357457637786865,603068
1287,2020-02-03,0.0,603068
1427,2020-02-04,0.0,603068
1567,2020-02-05,0.0,603068
1707,2020-02-06,0.0,603068
1847,2020-02-07,0.8478008508682251,603068
1987,2020-02-10,1.0,603068
2127,2020-02-11,1.0,603068
2267,2020-02-12,1.0,603068
2407,2020-02-13,1.0,603068
2547,2020-02-14,1.0,603068
2687,2020-02-17,1.0,603068
2827,2020-02-18,1.0,603068
2967,2020-02-19,1.0,603068
3107,2020-02-20,1.0,603068
3247,2020-02-21,1.0,603068
3387,2020-02-24,1.0,603068
3527,2020-02-25,1.0,603068
3667,2020-02-26,1.0,603068
3807,2020-02-27,0.0,603068
3947,2020-02-28,0.0,603068
4087,2020-02-29,0.0,603068
78,2020-01-13,0.30806684494018555,603136
218,2020-01-14,0.0,603136
358,2020-01-15,0.0,603136
498,2020-01-16,0.0,603136
638,2020-01-17,0.0,603136
778,2020-01-20,0.0,603136
918,2020-01-21,0.0,603136
1058,2020-01-22,0.0,603136
1198,2020-01-23,0.0,603136
1338,2020-02-03,0.0,603136
1478,2020-02-04,0.0,603136
1618,2020-02-05,0.0,603136
1758,2020-02-06,0.0,603136
1898,2020-02-07,0.0,603136
2038,2020-02-10,1.0,603136
2178,2020-02-11,1.0,603136
2318,2020-02-12,1.0,603136
2458,2020-02-13,1.0,603136
2598,2020-02-14,1.0,603136
2738,2020-02-17,1.0,603136
2878,2020-02-18,1.0,603136
3018,2020-02-19,1.0,603136
3158,2020-02-20,1.0,603136
3298,2020-02-21,1.0,603136
3438,2020-02-24,1.0,603136
3578,2020-02-25,1.0,603136
3718,2020-02-26,0.34250593185424805,603136
3858,2020-02-27,0.0,603136
3998,2020-02-28,0.0,603136
4138,2020-02-29,0.0,603136
25,2020-01-13,1.0,603160
165,2020-01-14,0.748153567314148,603160
305,2020-01-15,0.0,603160
445,2020-01-16,0.0,603160
585,2020-01-17,0.0,603160
725,2020-01-20,0.0,603160
865,2020-01-21,0.1935269832611084,603160
1005,2020-01-22,0.0,603160
1145,2020-01-23,0.041357457637786865,603160
1285,2020-02-03,0.0,603160
1425,2020-02-04,0.0,603160
1565,2020-02-05,0.0,603160
1705,2020-02-06,0.0,603160
1845,2020-02-07,0.8478008508682251,603160
1985,2020-02-10,1.0,603160
2125,2020-02-11,1.0,603160
2265,2020-02-12,1.0,603160
2405,2020-02-13,1.0,603160
2545,2020-02-14,1.0,603160
2685,2020-02-17,1.0,603160
2825,2020-02-18,1.0,603160
2965,2020-02-19,1.0,603160
3105,2020-02-20,1.0,603160
3245,2020-02-21,1.0,603160
3385,2020-02-24,1.0,603160
3525,2020-02-25,1.0,603160
3665,2020-02-26,1.0,603160
3805,2020-02-27,0.0,603160
3945,2020-02-28,0.0,603160
4085,2020-02-29,0.0,603160
46,2020-01-13,1.0,603195
186,2020-01-14,0.06002616882324219,603195
326,2020-01-15,0.0,603195
466,2020-01-16,0.0,603195
606,2020-01-17,0.0,603195
746,2020-01-20,0.0,603195
886,2020-01-21,0.0,603195
1026,2020-01-22,0.0,603195
1166,2020-01-23,0.0,603195
1306,2020-02-03,0.0,603195
1446,2020-02-04,0.0,603195
1586,2020-02-05,0.0,603195
1726,2020-02-06,0.0,603195
1866,2020-02-07,0.0,603195
2006,2020-02-10,1.0,603195
2146,2020-02-11,1.0,603195
2286,2020-02-12,1.0,603195
2426,2020-02-13,1.0,603195
2566,2020-02-14,1.0,603195
2706,2020-02-17,1.0,603195
2846,2020-02-18,1.0,603195
2986,2020-02-19,1.0,603195
3126,2020-02-20,1.0,603195
3266,2020-02-21,1.0,603195
3406,2020-02-24,1.0,603195
3546,2020-02-25,1.0,603195
3686,2020-02-26,1.0,603195
3826,2020-02-27,0.0,603195
3966,2020-02-28,0.0,603195
4106,2020-02-29,0.0,603195
99,2020-01-13,1.0,603218
239,2020-01-14,0.06855648756027222,603218
379,2020-01-15,0.0,603218
519,2020-01-16,0.0,603218
659,2020-01-17,0.0,603218
799,2020-01-20,0.0,603218
939,2020-01-21,0.0,603218
1079,2020-01-22,0.0,603218
1219,2020-01-23,0.0,603218
1359,2020-02-03,0.0,603218
1499,2020-02-04,0.0,603218
1639,2020-02-05,0.0,603218
1779,2020-02-06,0.0,603218
1919,2020-02-07,0.0,603218
2059,2020-02-10,1.0,603218
2199,2020-02-11,1.0,603218
2339,2020-02-12,1.0,603218
2479,2020-02-13,1.0,603218
2619,2020-02-14,1.0,603218
2759,2020-02-17,1.0,603218
2899,2020-02-18,1.0,603218
3039,2020-02-19,1.0,603218
3179,2020-02-20,1.0,603218
3319,2020-02-21,1.0,603218
3459,2020-02-24,1.0,603218
3599,2020-02-25,1.0,603218
3739,2020-02-26,1.0,603218
3879,2020-02-27,0.0,603218
4019,2020-02-28,0.0,603218
4159,2020-02-29,0.0,603218
28,2020-01-13,1.0,603290
168,2020-01-14,0.748153567314148,603290
308,2020-01-15,0.0,603290
448,2020-01-16,0.0,603290
588,2020-01-17,0.0,603290
728,2020-01-20,0.0,603290
868,2020-01-21,0.1935269832611084,603290
1008,2020-01-22,0.0,603290
1148,2020-01-23,0.041357457637786865,603290
1288,2020-02-03,0.0,603290
1428,2020-02-04,0.0,603290
1568,2020-02-05,0.0,603290
1708,2020-02-06,0.0,603290
1848,2020-02-07,0.8478008508682251,603290
1988,2020-02-10,1.0,603290
2128,2020-02-11,1.0,603290
2268,2020-02-12,1.0,603290
2408,2020-02-13,1.0,603290
2548,2020-02-14,1.0,603290
2688,2020-02-17,1.0,603290
2828,2020-02-18,1.0,603290
2968,2020-02-19,1.0,603290
3108,2020-02-20,1.0,603290
3248,2020-02-21,1.0,603290
3388,2020-02-24,1.0,603290
3528,2020-02-25,1.0,603290
3668,2020-02-26,1.0,603290
3808,2020-02-27,0.0,603290
3948,2020-02-28,0.0,603290
4088,2020-02-29,0.0,603290
126,2020-01-13,1.0,603300
266,2020-01-14,1.0,603300
406,2020-01-15,0.0,603300
546,2020-01-16,0.0,603300
686,2020-01-17,0.0,603300
826,2020-01-20,0.0,603300
966,2020-01-21,0.0,603300
1106,2020-01-22,0.0,603300
1246,2020-01-23,0.0,603300
1386,2020-02-03,0.0,603300
1526,2020-02-04,0.0,603300
1666,2020-02-05,0.0,603300
1806,2020-02-06,0.0,603300
1946,2020-02-07,0.0,603300
2086,2020-02-10,1.0,603300
2226,2020-02-11,1.0,603300
2366,2020-02-12,1.0,603300
2506,2020-02-13,1.0,603300
2646,2020-02-14,1.0,603300
2786,2020-02-17,1.0,603300
2926,2020-02-18,1.0,603300
3066,2020-02-19,1.0,603300
3206,2020-02-20,1.0,603300
3346,2020-02-21,1.0,603300
3486,2020-02-24,1.0,603300
3626,2020-02-25,1.0,603300
3766,2020-02-26,1.0,603300
3906,2020-02-27,0.0,603300
4046,2020-02-28,0.0,603300
4186,2020-02-29,0.0,603300
45,2020-01-13,1.0,603318
185,2020-01-14,0.06002616882324219,603318
325,2020-01-15,0.0,603318
465,2020-01-16,0.0,603318
605,2020-01-17,0.0,603318
745,2020-01-20,0.0,603318
885,2020-01-21,0.0,603318
1025,2020-01-22,0.0,603318
1165,2020-01-23,0.0,603318
1305,2020-02-03,0.0,603318
1445,2020-02-04,0.0,603318
1585,2020-02-05,0.0,603318
1725,2020-02-06,0.0,603318
1865,2020-02-07,0.0,603318
2005,2020-02-10,1.0,603318
2145,2020-02-11,1.0,603318
2285,2020-02-12,1.0,603318
2425,2020-02-13,1.0,603318
2565,2020-02-14,1.0,603318
2705,2020-02-17,1.0,603318
2845,2020-02-18,1.0,603318
2985,2020-02-19,1.0,603318
3125,2020-02-20,1.0,603318
3265,2020-02-21,1.0,603318
3405,2020-02-24,1.0,603318
3545,2020-02-25,1.0,603318
3685,2020-02-26,1.0,603318
3825,2020-02-27,0.0,603318
3965,2020-02-28,0.0,603318
4105,2020-02-29,0.0,603318
44,2020-01-13,0.0,603365
184,2020-01-14,0.0,603365
324,2020-01-15,0.0,603365
464,2020-01-16,0.0,603365
604,2020-01-17,0.0,603365
744,2020-01-20,0.0,603365
884,2020-01-21,0.0,603365
1024,2020-01-22,0.0,603365
1164,2020-01-23,0.0,603365
1304,2020-02-03,0.0,603365
1444,2020-02-04,0.0,603365
1584,2020-02-05,0.0,603365
1724,2020-02-06,0.0,603365
1864,2020-02-07,0.0,603365
2004,2020-02-10,0.01773381233215332,603365
2144,2020-02-11,1.0,603365
2284,2020-02-12,1.0,603365
2424,2020-02-13,1.0,603365
2564,2020-02-14,1.0,603365
2704,2020-02-17,1.0,603365
2844,2020-02-18,1.0,603365
2984,2020-02-19,1.0,603365
3124,2020-02-20,1.0,603365
3264,2020-02-21,1.0,603365
3404,2020-02-24,1.0,603365
3544,2020-02-25,1.0,603365
3684,2020-02-26,0.0,603365
3824,2020-02-27,0.0,603365
3964,2020-02-28,0.0,603365
4104,2020-02-29,0.0,603365
55,2020-01-13,0.9006586074829102,603393
195,2020-01-14,0.0,603393
335,2020-01-15,0.0,603393
475,2020-01-16,0.0,603393
615,2020-01-17,0.0,603393
755,2020-01-20,0.0,603393
895,2020-01-21,0.0,603393
1035,2020-01-22,0.0,603393
1175,2020-01-23,0.0,603393
1315,2020-02-03,0.0,603393
1455,2020-02-04,0.0,603393
1595,2020-02-05,0.0,603393
1735,2020-02-06,0.0,603393
1875,2020-02-07,0.0,603393
2015,2020-02-10,1.0,603393
2155,2020-02-11,1.0,603393
2295,2020-02-12,1.0,603393
2435,2020-02-13,1.0,603393
2575,2020-02-14,1.0,603393
2715,2020-02-17,1.0,603393
2855,2020-02-18,1.0,603393
2995,2020-02-19,1.0,603393
3135,2020-02-20,1.0,603393
3275,2020-02-21,1.0,603393
3415,2020-02-24,1.0,603393
3555,2020-02-25,1.0,603393
3695,2020-02-26,0.6913280487060547,603393
3835,2020-02-27,0.0,603393
3975,2020-02-28,0.0,603393
4115,2020-02-29,0.0,603393
91,2020-01-13,0.3463174104690552,603466
231,2020-01-14,0.0,603466
371,2020-01-15,0.0,603466
511,2020-01-16,0.0,603466
651,2020-01-17,0.0,603466
791,2020-01-20,0.0,603466
931,2020-01-21,0.0,603466
1071,2020-01-22,0.0,603466
1211,2020-01-23,0.0,603466
1351,2020-02-03,0.0,603466
1491,2020-02-04,0.0,603466
1631,2020-02-05,0.0,603466
1771,2020-02-06,0.0,603466
1911,2020-02-07,0.0,603466
2051,2020-02-10,1.0,603466
2191,2020-02-11,1.0,603466
2331,2020-02-12,1.0,603466
2471,2020-02-13,1.0,603466
2611,2020-02-14,1.0,603466
2751,2020-02-17,1.0,603466
2891,2020-02-18,1.0,603466
3031,2020-02-19,1.0,603466
3171,2020-02-20,1.0,603466
3311,2020-02-21,1.0,603466
3451,2020-02-24,1.0,603466
3591,2020-02-25,1.0,603466
3731,2020-02-26,0.0,603466
3871,2020-02-27,0.0,603466
4011,2020-02-28,0.0,603466
4151,2020-02-29,0.0,603466
96,2020-01-13,1.0,603489
236,2020-01-14,0.06855648756027222,603489
376,2020-01-15,0.0,603489
516,2020-01-16,0.0,603489
656,2020-01-17,0.0,603489
796,2020-01-20,0.0,603489
936,2020-01-21,0.0,603489
1076,2020-01-22,0.0,603489
1216,2020-01-23,0.0,603489
1356,2020-02-03,0.0,603489
1496,2020-02-04,0.0,603489
1636,2020-02-05,0.0,603489
1776,2020-02-06,0.0,603489
1916,2020-02-07,0.0,603489
2056,2020-02-10,1.0,603489
2196,2020-02-11,1.0,603489
2336,2020-02-12,1.0,603489
2476,2020-02-13,1.0,603489
2616,2020-02-14,1.0,603489
2756,2020-02-17,1.0,603489
2896,2020-02-18,1.0,603489
3036,2020-02-19,1.0,603489
3176,2020-02-20,1.0,603489
3316,2020-02-21,1.0,603489
3456,2020-02-24,1.0,603489
3596,2020-02-25,1.0,603489
3736,2020-02-26,1.0,603489
3876,2020-02-27,0.0,603489
4016,2020-02-28,0.0,603489
4156,2020-02-29,0.0,603489
6,2020-01-13,1.0,603505
146,2020-01-14,0.24813032150268555,603505
286,2020-01-15,0.0,603505
426,2020-01-16,0.0,603505
566,2020-01-17,0.0,603505
706,2020-01-20,0.0,603505
846,2020-01-21,0.0,603505
986,2020-01-22,0.0,603505
1126,2020-01-23,0.0,603505
1266,2020-02-03,0.0,603505
1406,2020-02-04,0.0,603505
1546,2020-02-05,0.0,603505
1686,2020-02-06,0.0,603505
1826,2020-02-07,0.0,603505
1966,2020-02-10,1.0,603505
2106,2020-02-11,1.0,603505
2246,2020-02-12,1.0,603505
2386,2020-02-13,1.0,603505
2526,2020-02-14,1.0,603505
2666,2020-02-17,1.0,603505
2806,2020-02-18,1.0,603505
2946,2020-02-19,1.0,603505
3086,2020-02-20,1.0,603505
3226,2020-02-21,1.0,603505
3366,2020-02-24,1.0,603505
3506,2020-02-25,1.0,603505
3646,2020-02-26,1.0,603505
3786,2020-02-27,0.0,603505
3926,2020-02-28,0.0,603505
4066,2020-02-29,0.0,603505
98,2020-01-13,1.0,603606
238,2020-01-14,0.06855648756027222,603606
378,2020-01-15,0.0,603606
518,2020-01-16,0.0,603606
658,2020-01-17,0.0,603606
798,2020-01-20,0.0,603606
938,2020-01-21,0.0,603606
1078,2020-01-22,0.0,603606
1218,2020-01-23,0.0,603606
1358,2020-02-03,0.0,603606
1498,2020-02-04,0.0,603606
1638,2020-02-05,0.0,603606
1778,2020-02-06,0.0,603606
1918,2020-02-07,0.0,603606
2058,2020-02-10,1.0,603606
2198,2020-02-11,1.0,603606
2338,2020-02-12,1.0,603606
2478,2020-02-13,1.0,603606
2618,2020-02-14,1.0,603606
2758,2020-02-17,1.0,603606
2898,2020-02-18,1.0,603606
3038,2020-02-19,1.0,603606
3178,2020-02-20,1.0,603606
3318,2020-02-21,1.0,603606
3458,2020-02-24,1.0,603606
3598,2020-02-25,1.0,603606
3738,2020-02-26,1.0,603606
